Row,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
2,0.422323832443759,0.429282359645379,0.375890025624078,0.440504535763915,0.472001611567564,0.440102641033951,0.50903242383786,0.580503731347838,0.570689899087778,0.641452731661,0.671781039858063,0.701761128871442,0.764914710449621,0.831800710816139,0.882843139758307,0.887762545236955,0.874300922028472,0.885412209707497,1.12341994783932,1.4075371623453
4,0.436182433629813,0.479595981897783,0.473426271714964,0.49126698895335,0.546458064316243,0.593873213035798,0.618785775410734,0.64710027043825,0.685684595516915,0.735681553843891,0.763079331863072,0.800521464738367,0.841498153535325,0.885530637235388,0.93703959962101,0.961169989449485,0.984217875881704,0.999646782021804,1.01945747289335,1.0057245865677
8,0.588778672881103,0.59482079072772,0.611274907855569,0.666979379524562,0.790625773655735,0.937101184647519,1.06361190198439,1.17579792182289,1.27195582242879,1.36205535873046,1.44554368607211,1.51060406453011,1.56581884615491,1.60050323702982,1.61239999711872,1.65290507365415,1.72687174660608,1.76743641252664,1.78590628304257,1.80948804690196
16,1.67719738333262,1.70696554823356,1.73308374451509,1.7874656738484,1.86807521782974,1.95577445399182,2.0443228423032,2.13995377169762,2.24000403687292,2.33734897523526,2.44858021486395,2.54843748109534,2.63634184166056,2.71216476226689,2.79816537038855,2.86102538089123,2.919379585114,2.96525298851264,3.0565978310262,3.08823946312197
32,10.5517382303134,10.7652209033028,10.9275624779426,11.07496799567,11.2074498373019,11.3346907756062,11.4437073572853,11.5384642116557,11.6673366883364,11.7319416202156,11.7931386526829,11.8451976751154,11.9099249697938,11.9219540599923,11.9195745362152,11.9065448083251,11.865852128889,11.8230068147725,11.7612173326794,11.6951962588981
64,19.9461371734093,20.4652148664465,20.6368786073763,20.7607142866589,20.852735350982,20.9283320208572,20.9765456426915,21.023350958372,21.0445877720783,21.0531993373769,21.0540724886219,21.0178460310806,20.9548584895213,20.8825350437443,20.7813966484564,20.6645748963817,20.535737076383,20.4148603835581,20.25170338256,20.0799673378281
128,19.5484504411741,20.9976479065544,21.5348252640434,21.776567756786,21.8694496698688,21.885084300459,21.8642662519191,21.8218605303205,21.7189844825495,21.5854454111801,21.4462193391809,21.2761306635264,21.0996974652856,20.9020416530871,20.698197169574,20.4437829334227,20.1674107147257,19.9083003997502,19.7714527351946,19.5020451317627
256,17.4563199617081,19.6107703327081,20.1488875693359,20.3845711292143,20.5011490820878,20.5330868507987,20.5261039495671,20.5042575716921,20.4611487285635,20.3324388899288,20.2164512919182,20.0699706622321,19.9024138914394,19.7042737914891,19.5041303594667,19.2895854851065,19.1058089396853,18.9280422114567,18.7079057246112,18.4388458163476
512,8.48094350429703,11.0062704686829,12.3951580045651,13.2260937710847,13.8038376615126,14.2044713595987,14.5128784308341,14.7358270228383,14.862060342815,14.9356475409355,14.9060554962179,14.8297035424382,14.6912146921584,14.515756988055,14.3069520924346,14.0642170431728,13.7810985207265,13.4664426220459,13.1095000636932,12.7297945981658
