Row,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
2,0.401512918088992,0.379514529778862,0.428406496019189,0.511750043805233,0.537882169696622,0.628499838324038,0.66817099220057,0.743938140266362,0.838061502613838,0.887935694099099,0.894725489893004,0.943355752823462,0.986898147204353,1.02133213582624,1.07926639007313,1.14023869981029,1.20711133924295,1.24102280080759,1.27721140749748,1.34736172990454
4,0.560727979815893,0.561724283053405,0.57653409056,0.603524705784323,0.633760374991186,0.680972602439933,0.737533070355719,0.798971432800339,0.865166439828557,0.936282610906125,1.01261951719069,1.09593938998901,1.15238321652591,1.20720072486236,1.24679865681778,1.28315907037107,1.29736948154713,1.30159684211826,1.3105945810981,1.3137027824484
8,0.817532814418649,0.860618550297436,0.903345071634302,0.947050142771943,0.995859268707918,1.03343708896028,1.07677199151348,1.11705285322771,1.15681049205375,1.19071891164994,1.22151680114149,1.25428715289245,1.280493146445,1.30312337125858,1.33104321293227,1.35720082125092,1.37390453902583,1.38605821851546,1.39798398775058,1.40225462961116
16,3.80531784089548,3.96960145719165,4.113171611034,4.23102391677265,4.33164749366714,4.40519568850443,4.46253636381528,4.50839906120443,4.54312837478483,4.56881191655863,4.58672913163558,4.60605168179059,4.61586280348191,4.61506962784181,4.60639294417921,4.58886501773166,4.58023858796697,4.54035454326585,4.4938626844214,4.44478413102771
32,10.6852095950549,10.7645506471139,10.8488040925257,10.9346614779274,11.017909040393,11.0955720740421,11.1829812381696,11.2871500209682,11.3549772860522,11.4137775052538,11.4624868317133,11.4980118838878,11.5258369421964,11.5456093954264,11.5810991162892,11.5821143518961,11.5613789901218,11.5309541295513,11.4838402674246,11.4219382163213
64,18.6229073281697,18.5835336066318,18.5836658242576,18.6148643492373,18.6544312797099,18.679438874896,18.6888588043271,18.6943773312647,18.6918489485714,18.6652393779944,18.6194768342787,18.5554421246375,18.4804926150112,18.3950700216569,18.3391959400049,18.3127695993496,18.2050072375387,18.068090624426,17.9190685682598,17.7325607725019
128,20.005730821336,19.989717114626,19.9026583093295,19.8100749109603,19.7189690609557,19.6299926472109,19.5304159441429,19.4329371135559,19.319108854033,19.1931653580203,19.0803261854751,18.9506910040372,18.7778503801447,18.5888711912946,18.3875807552948,18.1676642981093,17.9549027935416,17.6945303208013,17.4692727733846,17.1823881154452
256,18.5362179622986,18.4232033606048,18.242689725885,18.0360322935163,17.8222268348983,17.6092824990347,17.3946836704333,17.1890505631329,16.990694683026,16.8149191426839,16.6368563564368,16.3949715526533,16.1515754974416,15.8856181749592,15.6258957737683,15.3416534185299,15.0379199450288,14.7226550123652,14.4807717969036,14.1541932644179
512,17.3924866464699,17.3809264463156,17.1246818796026,16.8538116726251,16.5692475908466,16.3017340045782,16.028040141015,15.7611463512304,15.4869154601017,15.214829904814,14.950299477965,14.6690967119604,14.388319961949,14.0955933268921,13.79615125988,13.4864096623724,13.1676666329396,12.8347377392759,12.4921690653627,12.1620849946203
